Subject,Balance,PostMemCue,Condition,Block,WordPair,FreeRecallPair,FreeRecallSingleton,FreeRecallTotal,CuedRecall
22,B,**EEE**,Attention,A2,Opfer - Wolke,1,,1,1
22,B,**EEE**,Attention,A2,Beutel - Lenkrad,,,,0
22,B,**VVV**,Attention,A2,Handel - Gewalt,,,,
22,B,**EEE**,Control,B1,Vater - Möglichkeit,1,,1,1
22,B,**EEE**,Control,B1,Fassade - Girlande,1,,1,1
22,B,**VVV**,Control,B1,Führung - Wandern,,,,
22,B,**EEE**,Control,B1,Prozent - Rasen,,,,1
22,B,**EEE**,Control,B1,Schritt - Arbeit,,,,0
22,B,**VVV**,Control,B1,Tag - Wald,,,,
22,B,**VVV**,Control,B1,Verhältnis - Titel,,,,
22,B,**EEE**,Control,B1,Ort - Blatt,,1,0.5,0
22,B,**EEE**,Control,B1,Meinung - Macht,,,,0
22,B,**VVV**,Control,B1,Jahrhundert - Stern,,,,
22,B,**EEE**,Control,B1,Anspruch - Leiste,1,,1,1
22,B,**EEE**,Control,B1,Spiegel - Fenster,,,,0
22,B,**VVV**,Control,B1,Gesicht - Verwaltung,,,,
22,B,**VVV**,Control,B1,Waffe - Kamin,,,,
22,B,**VVV**,Control,B1,Punkt - Woche,,,,
22,B,**VVV**,Control,B1,Zweifel - Aussicht,,,,
22,B,**EEE**,Control,B1,Abkommen - Meer,1,,1,1
22,B,**EEE**,Control,B1,Hocker - König,1,,1,1
22,B,**VVV**,Control,B1,Düne - Arena,,,,
22,B,**VVV**,Control,B1,Karton - Koffer,,,,
22,B,**VVV**,Control,B1,Menge - Ziegel,,,,
22,B,**EEE**,Control,B1,Auge - Einfluss,,,,0
22,B,**VVV**,Control,B1,Insel - Sofa,,,,
22,B,**EEE**,Control,B1,Mund - Schrank,1,,1,1
22,B,**EEE**,Control,B2,Name - Akademie,,,,1
22,B,**VVV**,Control,B2,Literatur - Wirklichkeit,,,,
22,B,**EEE**,Control,B2,Verbindung - Seite,,1,0.5,0
22,B,**VVV**,Control,B2,Einheit - Erklärung,,,,
22,B,**EEE**,Control,B2,Kacheln - Scheibe,,,,0
22,B,**EEE**,Control,B2,Land - Gegenwart,,1,0.5,0
22,B,**EEE**,Control,B2,Rücken - Angst,,,,1
22,B,**VVV**,Control,B2,Folge - Kabel,,,,
22,B,**VVV**,Control,B2,Bürger - Philosophie,,,,
22,B,**EEE**,Control,B2,Zeichen - Sache,,,,0
22,B,**EEE**,Control,B2,Satz - Bevölkerung,,,,0
22,B,**EEE**,Control,B2,Wohnung - Stadt,1,,1,1
22,B,**VVV**,Control,B2,Gestalt - Karte,,,,
22,B,**EEE**,Control,B2,Hoffnung - Bedingung,,,,0
22,B,**EEE**,Control,B2,Spiel - Gegensatz,,,,0
22,B,**VVV**,Control,B2,Schicksal - Weise,,,,
22,B,**VVV**,Control,B2,Wein - Unterführung,,,,
22,B,**VVV**,Control,B2,Sohn - Angeklagte,,,,
22,B,**VVV**,Control,B2,Gedanke - Linie,,,,
22,B,**EEE**,Control,B2,Heimat - Eindruck,,,,0
22,B,**VVV**,Control,B2,Verhandlung - Westen,,,,
22,B,**EEE**,Control,B2,Krieg - Foto,1,,1,1
22,B,**VVV**,Control,B2,Nähe - Computer,,,,
22,B,**VVV**,Control,B2,Preis - Schwierigkeit,,,,
22,B,**VVV**,Rehearsal,C1,Stimme - Tätigkeit,,,,
22,B,**VVV**,Rehearsal,C1,Beispiel - Blut,,,,
22,B,**EEE**,Rehearsal,C1,Kosten - Jahr,,,,0
22,B,**EEE**,Rehearsal,C1,Kind - Gericht,,,,0
22,B,**VVV**,Rehearsal,C1,Mittel - Zusammenhang,,,,
22,B,**VVV**,Rehearsal,C1,Stachel - Armee,,,,
22,B,**VVV**,Rehearsal,C1,Untersuchung - Brücke,,,,
22,B,**EEE**,Rehearsal,C1,Stamm - Garten,,,,0
22,B,**VVV**,Rehearsal,C1,Tier - Flasche,,,,
22,B,**VVV**,Rehearsal,C1,Volk - Straße,,,,
22,B,**VVV**,Rehearsal,C1,Verlobung - Augenblick,,,,
22,B,**VVV**,Rehearsal,C1,Teil - Besen,,,,
22,B,**EEE**,Rehearsal,C1,Welt - Willen,,,,0
22,B,**EEE**,Rehearsal,C1,Zustand - Schnee,,,,0
22,B,**EEE**,Rehearsal,C1,Tatsache - Schläger,,,,0
22,B,**EEE**,Rehearsal,C1,Rat - Stein,,1,0.5,0
22,B,**EEE**,Rehearsal,C1,Kritik - Buch,,,,0
22,B,**EEE**,Rehearsal,C1,Ozean - Lehne,,1,0.5,0
22,B,**VVV**,Rehearsal,C1,Lösung - Körper,,,,
22,B,**VVV**,Rehearsal,C1,Gruppe - Stück,,,,
22,B,**EEE**,Rehearsal,C1,Ausdruck - Bruder,1,,1,1
22,B,**EEE**,Rehearsal,C1,Hand - Planet,,,,0
22,B,**EEE**,Rehearsal,C1,Gegenstand - Pferd,,,,0
22,B,**VVV**,Rehearsal,C1,Schutz - Bildung,,,,
22,B,**VVV**,Rehearsal,C2,Schneider - Nacht,,,,
22,B,**EEE**,Rehearsal,C2,Wort - Anwendung,,,,0
22,B,**VVV**,Rehearsal,C2,Wirkung - Vertreter,,,,
22,B,**EEE**,Rehearsal,C2,Feind - Bewusstsein,,,,1
22,B,**EEE**,Rehearsal,C2,Natur - Blick,1,,1,0
22,B,**VVV**,Rehearsal,C2,Luft - Unterstützung,,,,
22,B,**EEE**,Rehearsal,C2,Kreis - Erkenntnis,,,,0
22,B,**VVV**,Rehearsal,C2,Boden - Gebiet,,,,
22,B,**VVV**,Rehearsal,C2,Regel - Bild,,,,
22,B,**EEE**,Rehearsal,C2,Tanne - Geige,,,,0
22,B,**VVV**,Rehearsal,C2,Ofen - Gardinen,,,,
22,B,**VVV**,Rehearsal,C2,Mensch - Rechte,,,,
22,B,**EEE**,Rehearsal,C2,Tür - Theorie,,,,1
22,B,**EEE**,Rehearsal,C2,Gefühl - Wert,,,,0
22,B,**EEE**,Rehearsal,C2,Kirche - Zimmer,,,,0
22,B,**VVV**,Rehearsal,C2,Erde - Ordnung,,,,
22,B,**VVV**,Rehearsal,C2,Abschluss - Rathaus,,,,
22,B,**VVV**,Rehearsal,C2,Rede - Vorstellung,,,,
22,B,**EEE**,Rehearsal,C2,Organisation - Statue,,,,0
22,B,**VVV**,Rehearsal,C2,Farbe - Roller,,,,
22,B,**EEE**,Rehearsal,C2,Erfahrung - Sand,1,,1,1
22,B,**EEE**,Rehearsal,C2,Kopf - Leitung,1,,1,1
22,B,**VVV**,Rehearsal,C2,Wirtschaft - Vertrag,,,,
22,B,**EEE**,Rehearsal,C2,Antrag - Sport,,1,0.5,0
22,B,**VVV**,RehearsalAttention,D1,Haus - System,,,,
22,B,**VVV**,RehearsalAttention,D1,Vorschlag - Poster,,,,
22,B,**VVV**,RehearsalAttention,D1,Zahl - Verhalten,,,,
22,B,**EEE**,RehearsalAttention,D1,Geist - Lage,,,,0
22,B,**EEE**,RehearsalAttention,D1,Entscheidung - Tüte,,,,0
22,B,**EEE**,RehearsalAttention,D1,Umstand - Socken,,,,0
22,B,**EEE**,RehearsalAttention,D1,Größe - Beschreibung,,,,0
22,B,**EEE**,RehearsalAttention,D1,Staat - Regierung,1,,1,1
22,B,**VVV**,RehearsalAttention,D1,Idee - Morgen,,,,
22,B,**EEE**,RehearsalAttention,D1,Druck - Topf,,,,0
22,B,**EEE**,RehearsalAttention,D1,Richtung - Maß,,,,0
22,B,**EEE**,RehearsalAttention,D1,Kenntnis - Wase,,,,0
22,B,**EEE**,RehearsalAttention,D1,Haltung - Ball,,,,0
22,B,**EEE**,RehearsalAttention,D1,Wissenschaft - Tasse,,,,0
22,B,**VVV**,RehearsalAttention,D1,Prinzip - Zaun,,,,
22,B,**VVV**,RehearsalAttention,D1,Mitte - Stift,,,,
22,B,**VVV**,RehearsalAttention,D1,Funktion - Dorf,,,,
22,B,**EEE**,RehearsalAttention,D1,Dame - Verfügung,1,,1,1
22,B,**EEE**,RehearsalAttention,D1,Grund - Urkunde,,,,0
22,B,**VVV**,RehearsalAttention,D1,Raum - Berliner,,,,
22,B,**VVV**,RehearsalAttention,D1,Arme - Glück,,,,
22,B,**VVV**,RehearsalAttention,D1,Werk - Aufgabe,,,,
22,B,**VVV**,RehearsalAttention,D1,Industrie - Artikel,,,,
22,B,**VVV**,RehearsalAttention,D1,Chef - Acker,,,,
22,B,**VVV**,RehearsalAttention,D2,Theater - Zeitung,,,,
22,B,**VVV**,RehearsalAttention,D2,Zeit - Ventil,,,,
22,B,**VVV**,RehearsalAttention,D2,Bauer - Versuch,,,,
22,B,**EEE**,RehearsalAttention,D2,Liebe - Sprache,1,,1,1
22,B,**VVV**,RehearsalAttention,D2,Schädel - Million,,,,
22,B,**EEE**,RehearsalAttention,D2,Arzt - Klasse,,,,1
22,B,**VVV**,RehearsalAttention,D2,Geschichte - Ergebnis,,,,
22,B,**VVV**,RehearsalAttention,D2,Mädchen - Ding,,,,
22,B,**VVV**,RehearsalAttention,D2,Inhalt - Zweck,,,,
22,B,**EEE**,RehearsalAttention,D2,Hälfte - Klettern,,,,0
22,B,**EEE**,RehearsalAttention,D2,Behandlung - Schrift,,,,0
22,B,**EEE**,RehearsalAttention,D2,Gelegenheit - Ordner,,,,0
22,B,**VVV**,RehearsalAttention,D2,Kultur - Bedeutung,,,,
22,B,**VVV**,RehearsalAttention,D2,Jugend - General,,,,
22,B,**EEE**,RehearsalAttention,D2,Wesen - Durchführung,,,,0
22,B,**VVV**,RehearsalAttention,D2,Monat - Mitarbeiter,,,,
22,B,**EEE**,RehearsalAttention,D2,Seele - Presse,,,,1
22,B,**EEE**,RehearsalAttention,D2,Kaiser - Tat,,,,1
22,B,**EEE**,RehearsalAttention,D2,Stunde - Polizei,,1,0.5,1
22,B,**EEE**,RehearsalAttention,D2,Anzahl - Telefon,1,,1,1
22,B,**VVV**,RehearsalAttention,D2,Bereich - Berg,,,,
22,B,**VVV**,RehearsalAttention,D2,Wasser - Brief,,,,
22,B,**EEE**,RehearsalAttention,D2,Schaden - Bein,1,,1,1
22,B,**EEE**,RehearsalAttention,D2,Partei - Herz,1,,1,1
23,C,**EEE**,Attention,A1,Interesse - Schere,1,,1,1
23,C,**VVV**,Attention,A1,Urteil - Finger,,,,
23,C,**VVV**,Attention,A1,Minister - Rolle,,,,
23,C,**EEE**,Attention,A1,Produktion - Platz,1,,1,1
23,C,**VVV**,Attention,A1,Darstellung - Fluss,,,,
23,C,**EEE**,Attention,A1,Gitter - Schlauch,,,,0
23,C,**EEE**,Attention,A1,Handel - Gewalt,,,,0
23,C,**EEE**,Attention,A1,Ansicht - Fisch,,,,0
23,C,**VVV**,Attention,A1,Falle - Heizung,,,,
23,C,**EEE**,Attention,A1,Küche - Gespräch,,1,0.5,0
23,C,**EEE**,Attention,A1,Denken - Park,1,,1,1
23,C,**VVV**,Attention,A1,Opfer - Wolke,,,,
23,C,**VVV**,Attention,A1,Schüler - Leben,,,,
23,C,**VVV**,Attention,A1,Laden - Knopf,,,,
23,C,**VVV**,Attention,A1,Freibad - Abfall,,,,
23,C,**VVV**,Attention,A1,Person - Schule,,,,
23,C,**VVV**,Attention,A1,Lackierung - Marathon,,,,
23,C,**EEE**,Attention,A1,Mönch - Minute,1,,1,1
23,C,**EEE**,Attention,A1,Form - Nagel,,,,0
23,C,**EEE**,Attention,A1,Schauspieler - Frau,1,,1,1
23,C,**EEE**,Attention,A1,Kommission - Seil,,,,0
23,C,**VVV**,Attention,A1,Winter - Marke,,,,
23,C,**EEE**,Attention,A1,Mitglied - Halle,,1,0.5,0
23,C,**VVV**,Attention,A1,Beutel - Lenkrad,,,,
23,C,**VVV**,Attention,A2,Nation - Auffassung,,,,
23,C,**VVV**,Attention,A2,Zukunft - Hilfe,,,,
23,C,**EEE**,Attention,A2,Verfassung - Locher,1,,1,1
23,C,**EEE**,Attention,A2,Rahmen - Abend,,,,0
23,C,**EEE**,Attention,A2,Beginn - Gans,,,,0
23,C,**VVV**,Attention,A2,Gesetz - Fräulein,,,,
23,C,**EEE**,Attention,A2,Eltern - Salz,,,,0
23,C,**VVV**,Attention,A2,Gefahr - Zahn,,,,
23,C,**EEE**,Attention,A2,Absicht - Welle,,,,0
23,C,**EEE**,Attention,A2,Bett - Behälter,,1,0.5,0
23,C,**EEE**,Attention,A2,Gegner - Musik,1,,1,1
23,C,**VVV**,Attention,A2,Freiheit - Reihe,,,,
23,C,**EEE**,Attention,A2,Schluß - Boot,,,,0
23,C,**VVV**,Attention,A2,Schreibtisch - Stelle,,,,
23,C,**VVV**,Attention,A2,Mutter - Papier,,,,
23,C,**VVV**,Attention,A2,Soldat - Bericht,,,,
23,C,**VVV**,Attention,A2,Schlüssel - Weg,,,,
23,C,**EEE**,Attention,A2,Revolution - Pfanne,,,,0
23,C,**VVV**,Attention,A2,Schwester - Entwicklung,,,,
23,C,**VVV**,Attention,A2,Wagen - Decke,,,,
23,C,**EEE**,Attention,A2,Klausur - Bauch,,,,1
23,C,**VVV**,Attention,A2,Richter - Konferenz,,,,
23,C,**EEE**,Attention,A2,Wahrheit - Leute,,,,0
23,C,**EEE**,Attention,A2,Sicherheit - Politik,1,,1,1
23,C,**EEE**,Control,B1,Bürger - Philosophie,,,,1
23,C,**EEE**,Control,B1,Literatur - Wirklichkeit,,,,0
23,C,**VVV**,Control,B1,Heimat - Eindruck,,,,
23,C,**EEE**,Control,B1,Gestalt - Karte,,,,0
23,C,**VVV**,Control,B1,Zeichen - Sache,,,,
23,C,**EEE**,Control,B1,Einheit - Erklärung,,,,0
23,C,**VVV**,Control,B1,Land - Gegenwart,,,,
23,C,**VVV**,Control,B1,Satz - Bevölkerung,,,,
23,C,**EEE**,Control,B1,Nähe - Computer,1,,1,1
23,C,**EEE**,Control,B1,Schicksal - Weise,,,,0
23,C,**EEE**,Control,B1,Sohn - Angeklagte,1,,1,1
23,C,**EEE**,Control,B1,Wein - Unterführung,,,,0
23,C,**EEE**,Control,B1,Folge - Kabel,1,,1,1
23,C,**EEE**,Control,B1,Verhandlung - Westen,,,,0
23,C,**VVV**,Control,B1,Krieg - Foto,,,,
23,C,**VVV**,Control,B1,Verbindung - Seite,,,,
23,C,**VVV**,Control,B1,Rücken - Angst,,,,
23,C,**VVV**,Control,B1,Kacheln - Scheibe,,,,
23,C,**EEE**,Control,B1,Gedanke - Linie,1,,1,1
23,C,**VVV**,Control,B1,Wohnung - Stadt,,,,
23,C,**VVV**,Control,B1,Hoffnung - Bedingung,,,,
23,C,**EEE**,Control,B1,Preis - Schwierigkeit,1,,1,1
23,C,**VVV**,Control,B1,Spiel - Gegensatz,,,,
23,C,**VVV**,Control,B1,Name - Akademie,,,,
23,C,**EEE**,Control,B2,Tag - Wald,1,,1,1
23,C,**EEE**,Control,B2,Karton - Koffer,,,,0
23,C,**EEE**,Control,B2,Punkt - Woche,,1,0.5,0
23,C,**EEE**,Control,B2,Gesicht - Verwaltung,,1,0.5,0
23,C,**EEE**,Control,B2,Zweifel - Aussicht,,,,1
23,C,**EEE**,Control,B2,Insel - Sofa,1,,1,1
23,C,**VVV**,Control,B2,Spiegel - Fenster,,,,
23,C,**EEE**,Control,B2,Jahrhundert - Stern,1,,1,1
23,C,**VVV**,Control,B2,Auge - Einfluss,,,,
23,C,**EEE**,Control,B2,Waffe - Kamin,1,,1,1
23,C,**EEE**,Control,B2,Verhältnis - Titel,,,,0
23,C,**VVV**,Control,B2,Mund - Schrank,,,,
23,C,**EEE**,Control,B2,Menge - Ziegel,,,,0
23,C,**VVV**,Control,B2,Fassade - Girlande,,,,
23,C,**VVV**,Control,B2,Schritt - Arbeit,,,,
23,C,**VVV**,Control,B2,Vater - Möglichkeit,,,,
23,C,**VVV**,Control,B2,Prozent - Rasen,,,,
23,C,**VVV**,Control,B2,Ort - Blatt,,,,
23,C,**VVV**,Control,B2,Anspruch - Leiste,,,,
23,C,**EEE**,Control,B2,Düne - Arena,,,,0
23,C,**EEE**,Control,B2,Führung - Wandern,,,,0
23,C,**VVV**,Control,B2,Hocker - König,,,,
23,C,**VVV**,Control,B2,Abkommen - Meer,,,,
23,C,**VVV**,Control,B2,Meinung - Macht,,,,
23,C,**EEE**,Rehearsal,C1,Schneider - Nacht,1,,1,1
23,C,**VVV**,Rehearsal,C1,Antrag - Sport,,,,
23,C,**EEE**,Rehearsal,C1,Mensch - Rechte,1,,1,1
23,C,**EEE**,Rehearsal,C1,Rede - Vorstellung,,,,0
23,C,**VVV**,Rehearsal,C1,Kopf - Leitung,,,,
23,C,**VVV**,Rehearsal,C1,Wort - Anwendung,,,,
23,C,**EEE**,Rehearsal,C1,Erde - Ordnung,1,,1,1
23,C,**VVV**,Rehearsal,C1,Natur - Blick,,,,
23,C,**EEE**,Rehearsal,C1,Farbe - Roller,,,,0
23,C,**VVV**,Rehearsal,C1,Tanne - Geige,,,,
23,C,**EEE**,Rehearsal,C1,Luft - Unterstützung,,,,0
23,C,**VVV**,Rehearsal,C1,Tür - Theorie,,,,
23,C,**VVV**,Rehearsal,C1,Kreis - Erkenntnis,,,,
23,C,**EEE**,Rehearsal,C1,Abschluss - Rathaus,,,,0
23,C,**VVV**,Rehearsal,C1,Feind - Bewusstsein,,,,
23,C,**EEE**,Rehearsal,C1,Ofen - Gardinen,,,,0
23,C,**VVV**,Rehearsal,C1,Organisation - Statue,,,,
23,C,**VVV**,Rehearsal,C1,Erfahrung - Sand,,,,
23,C,**VVV**,Rehearsal,C1,Kirche - Zimmer,,,,
23,C,**VVV**,Rehearsal,C1,Gefühl - Wert,,,,
23,C,**EEE**,Rehearsal,C1,Wirtschaft - Vertrag,1,,1,1
23,C,**EEE**,Rehearsal,C1,Boden - Gebiet,1,,1,1
23,C,**EEE**,Rehearsal,C1,Wirkung - Vertreter,,,,0
23,C,**EEE**,Rehearsal,C1,Regel - Bild,,,,0
23,C,**EEE**,Rehearsal,C2,Untersuchung - Brücke,,,,0
23,C,**VVV**,Rehearsal,C2,Rat - Stein,,,,
23,C,**VVV**,Rehearsal,C2,Ozean - Lehne,,,,
23,C,**EEE**,Rehearsal,C2,Mittel - Zusammenhang,,,,0
23,C,**EEE**,Rehearsal,C2,Gruppe - Stück,,,,0
23,C,**VVV**,Rehearsal,C2,Hand - Planet,,,,
23,C,**VVV**,Rehearsal,C2,Stamm - Garten,,,,
23,C,**EEE**,Rehearsal,C2,Stachel - Armee,,,,0
23,C,**EEE**,Rehearsal,C2,Teil - Besen,,,,0
23,C,**VVV**,Rehearsal,C2,Ausdruck - Bruder,,,,
23,C,**EEE**,Rehearsal,C2,Volk - Straße,,,,0
23,C,**VVV**,Rehearsal,C2,Gegenstand - Pferd,,,,
23,C,**EEE**,Rehearsal,C2,Lösung - Körper,,,,0
23,C,**EEE**,Rehearsal,C2,Schutz - Bildung,,,,0
23,C,**EEE**,Rehearsal,C2,Tier - Flasche,,,,0
23,C,**EEE**,Rehearsal,C2,Beispiel - Blut,,,,0
23,C,**VVV**,Rehearsal,C2,Zustand - Schnee,,,,
23,C,**EEE**,Rehearsal,C2,Verlobung - Augenblick,,,,1
23,C,**VVV**,Rehearsal,C2,Kind - Gericht,,,,
23,C,**VVV**,Rehearsal,C2,Tatsache - Schläger,,,,
23,C,**VVV**,Rehearsal,C2,Kritik - Buch,,,,
23,C,**VVV**,Rehearsal,C2,Welt - Willen,,,,
23,C,**VVV**,Rehearsal,C2,Kosten - Jahr,,,,
23,C,**EEE**,Rehearsal,C2,Stimme - Tätigkeit,,,,1
23,C,**EEE**,RehearsalAttention,D1,Theater - Zeitung,,,,0
23,C,**VVV**,RehearsalAttention,D1,Anzahl - Telefon,,,,
23,C,**EEE**,RehearsalAttention,D1,Jugend - General,1,,1,1
23,C,**EEE**,RehearsalAttention,D1,Geschichte - Ergebnis,,,,0
23,C,**VVV**,RehearsalAttention,D1,Liebe - Sprache,,,,
23,C,**VVV**,RehearsalAttention,D1,Wesen - Durchführung,,,,
23,C,**EEE**,RehearsalAttention,D1,Inhalt - Zweck,,,,0
23,C,**EEE**,RehearsalAttention,D1,Zeit - Ventil,,,,0
23,C,**VVV**,RehearsalAttention,D1,Stunde - Polizei,,,,
23,C,**VVV**,RehearsalAttention,D1,Arzt - Klasse,,,,
23,C,**VVV**,RehearsalAttention,D1,Schaden - Bein,,,,
23,C,**EEE**,RehearsalAttention,D1,Bereich - Berg,,,,0
23,C,**EEE**,RehearsalAttention,D1,Bauer - Versuch,,,,0
23,C,**EEE**,RehearsalAttention,D1,Kultur - Bedeutung,,,,0
23,C,**EEE**,RehearsalAttention,D1,Mädchen - Ding,1,,1,1
23,C,**VVV**,RehearsalAttention,D1,Behandlung - Schrift,,,,
23,C,**EEE**,RehearsalAttention,D1,Monat - Mitarbeiter,,,,0
23,C,**VVV**,RehearsalAttention,D1,Gelegenheit - Ordner,,,,
23,C,**VVV**,RehearsalAttention,D1,Seele - Presse,,,,
23,C,**VVV**,RehearsalAttention,D1,Partei - Herz,,,,
23,C,**VVV**,RehearsalAttention,D1,Kaiser - Tat,,,,
23,C,**VVV**,RehearsalAttention,D1,Hälfte - Klettern,,,,
23,C,**EEE**,RehearsalAttention,D1,Schädel - Million,,1,0.5,0
23,C,**EEE**,RehearsalAttention,D1,Wasser - Brief,,,,0
23,C,**VVV**,RehearsalAttention,D2,Druck - Topf,,,,
23,C,**EEE**,RehearsalAttention,D2,Zahl - Verhalten,,,,0
23,C,**EEE**,RehearsalAttention,D2,Vorschlag - Poster,,,,0
23,C,**VVV**,RehearsalAttention,D2,Wissenschaft - Tasse,,,,
23,C,**VVV**,RehearsalAttention,D2,Staat - Regierung,,,,
23,C,**EEE**,RehearsalAttention,D2,Chef - Acker,1,,1,1
23,C,**EEE**,RehearsalAttention,D2,Mitte - Stift,,,,0
23,C,**VVV**,RehearsalAttention,D2,Haltung - Ball,,,,
23,C,**EEE**,RehearsalAttention,D2,Idee - Morgen,,,,0
23,C,**EEE**,RehearsalAttention,D2,Industrie - Artikel,,,,0
23,C,**VVV**,RehearsalAttention,D2,Grund - Urkunde,,,,
23,C,**EEE**,RehearsalAttention,D2,Funktion - Dorf,,,,0
23,C,**VVV**,RehearsalAttention,D2,Richtung - Maß,,,,
23,C,**VVV**,RehearsalAttention,D2,Kenntnis - Wase,,,,
23,C,**EEE**,RehearsalAttention,D2,Raum - Berliner,,,,0
23,C,**EEE**,RehearsalAttention,D2,Arme - Glück,,,,1
23,C,**EEE**,RehearsalAttention,D2,Werk - Aufgabe,,,,0
23,C,**VVV**,RehearsalAttention,D2,Umstand - Socken,,,,
23,C,**VVV**,RehearsalAttention,D2,Dame - Verfügung,,,,
23,C,**VVV**,RehearsalAttention,D2,Größe - Beschreibung,,,,
23,C,**VVV**,RehearsalAttention,D2,Entscheidung - Tüte,,,,
23,C,**VVV**,RehearsalAttention,D2,Geist - Lage,,,,
23,C,**EEE**,RehearsalAttention,D2,Prinzip - Zaun,,1,0.5,0
23,C,**EEE**,RehearsalAttention,D2,Haus - System,1,,1,1
24,D,**VVV**,Attention,A1,Gitter - Schlauch,,,,
24,D,**EEE**,Attention,A1,Laden - Knopf,,,,0
24,D,**VVV**,Attention,A1,Denken - Park,,,,
24,D,**EEE**,Attention,A1,Beutel - Lenkrad,1,,1,1
24,D,**EEE**,Attention,A1,Falle - Heizung,,,,0
24,D,**EEE**,Attention,A1,Person - Schule,,,,0
24,D,**VVV**,Attention,A1,Handel - Gewalt,,,,
24,D,**EEE**,Attention,A1,Minister - Rolle,,,,0
24,D,**EEE**,Attention,A1,Urteil - Finger,,,,1
24,D,**VVV**,Attention,A1,Mitglied - Halle,,,,
24,D,**EEE**,Attention,A1,Winter - Marke,,,,0
24,D,**EEE**,Attention,A1,Darstellung - Fluss,,,,0
24,D,**VVV**,Attention,A1,Kommission - Seil,,,,
24,D,**EEE**,Attention,A1,Opfer - Wolke,,1,0.5,0
24,D,**VVV**,Attention,A1,Produktion - Platz,,,,
24,D,**EEE**,Attention,A1,Lackierung - Marathon,,,,0
24,D,**VVV**,Attention,A1,Schauspieler - Frau,,,,
24,D,**EEE**,Attention,A1,Freibad - Abfall,,,,1
24,D,**VVV**,Attention,A1,Küche - Gespräch,,,,
24,D,**VVV**,Attention,A1,Form - Nagel,,,,
24,D,**VVV**,Attention,A1,Ansicht - Fisch,,,,
24,D,**EEE**,Attention,A1,Schüler - Leben,,,,0
24,D,**VVV**,Attention,A1,Interesse - Schere,,,,
24,D,**VVV**,Attention,A1,Mönch - Minute,,,,
24,D,**EEE**,Attention,A2,Schlüssel - Weg,,,,0
24,D,**VVV**,Attention,A2,Bett - Behälter,,,,
24,D,**EEE**,Attention,A2,Schwester - Entwicklung,,,,0
24,D,**VVV**,Attention,A2,Absicht - Welle,,,,
24,D,**EEE**,Attention,A2,Wagen - Decke,,1,0.5,0
24,D,**EEE**,Attention,A2,Schreibtisch - Stelle,,,,0
24,D,**VVV**,Attention,A2,Gegner - Musik,,,,
24,D,**VVV**,Attention,A2,Sicherheit - Politik,,,,
24,D,**EEE**,Attention,A2,Freiheit - Reihe,,,,0
24,D,**VVV**,Attention,A2,Schluß - Boot,,,,
24,D,**VVV**,Attention,A2,Verfassung - Locher,,,,
24,D,**EEE**,Attention,A2,Richter - Konferenz,1,,1,1
24,D,**EEE**,Attention,A2,Gesetz - Fräulein,1,,1,1
24,D,**VVV**,Attention,A2,Eltern - Salz,,,,
24,D,**VVV**,Attention,A2,Wahrheit - Leute,,,,
24,D,**EEE**,Attention,A2,Gefahr - Zahn,,,,0
24,D,**EEE**,Attention,A2,Soldat - Bericht,,,,0
24,D,**VVV**,Attention,A2,Beginn - Gans,,,,
24,D,**VVV**,Attention,A2,Rahmen - Abend,,,,
24,D,**VVV**,Attention,A2,Klausur - Bauch,,,,
24,D,**VVV**,Attention,A2,Revolution - Pfanne,,,,
24,D,**EEE**,Attention,A2,Zukunft - Hilfe,,,,0
24,D,**EEE**,Attention,A2,Nation - Auffassung,1,,1,1
24,D,**EEE**,Attention,A2,Mutter - Papier,1,,1,1
24,D,**VVV**,Control,B1,Bürger - Philosophie,,,,
24,D,**VVV**,Control,B1,Literatur - Wirklichkeit,,,,
24,D,**VVV**,Control,B1,Preis - Schwierigkeit,,,,
24,D,**VVV**,Control,B1,Schicksal - Weise,,,,
24,D,**EEE**,Control,B1,Verbindung - Seite,,,,0
24,D,**VVV**,Control,B1,Einheit - Erklärung,,,,
24,D,**EEE**,Control,B1,Rücken - Angst,1,,1,1
24,D,**EEE**,Control,B1,Name - Akademie,,,,0
24,D,**EEE**,Control,B1,Kacheln - Scheibe,,,,0
24,D,**VVV**,Control,B1,Folge - Kabel,,,,
24,D,**EEE**,Control,B1,Spiel - Gegensatz,,,,0
24,D,**EEE**,Control,B1,Heimat - Eindruck,,,,0
24,D,**VVV**,Control,B1,Nähe - Computer,,,,
24,D,**EEE**,Control,B1,Wohnung - Stadt,,,,0
24,D,**VVV**,Control,B1,Sohn - Angeklagte,,,,
24,D,**VVV**,Control,B1,Gedanke - Linie,,,,
24,D,**EEE**,Control,B1,Zeichen - Sache,,,,0
24,D,**VVV**,Control,B1,Verhandlung - Westen,,,,
24,D,**VVV**,Control,B1,Wein - Unterführung,,,,
24,D,**VVV**,Control,B1,Gestalt - Karte,,,,
24,D,**EEE**,Control,B1,Satz - Bevölkerung,,,,0
24,D,**EEE**,Control,B1,Land - Gegenwart,,,,0
24,D,**EEE**,Control,B1,Krieg - Foto,1,,1,1
24,D,**EEE**,Control,B1,Hoffnung - Bedingung,1,,1,0
24,D,**VVV**,Control,B2,Gesicht - Verwaltung,,,,
24,D,**VVV**,Control,B2,Jahrhundert - Stern,,,,
24,D,**EEE**,Control,B2,Vater - Möglichkeit,1,,1,1
